class,gender,age,onset_duration_positive,onset_duration_negative,onset_duration_full,onset_duration_ratio_positive,onset_duration_ratio_negative,onset_maximum_amplitude,onset_mean_amplitude_full,onset_mean_amplitude_positive,onset_mean_amplitude_negative,onset_std_amplitude,onset_total_amplitude_positive,onset_total_amplitude_negative,onset_net_amplitude,onset_amplitude_ratio_positive,onset_amplitude_ratio_negative,onset_maximum_speed_positive,onset_maximum_speed_negative,onset_mean_speed_positive,onset_mean_speed_negative,onset_maximum_acceleration_positive,onset_maximum_acceleration_negative,onset_mean_acceleration_positive,onset_mean_acceleration_negative,onset_net_amplitude_duration_ratio,onset_left_right_amplitude_difference,apex_duration_positive,apex_duration_negative,apex_duration_full,apex_duration_ratio_positive,apex_duration_ratio_negative,apex_maximum_amplitude,apex_mean_amplitude_full,apex_mean_amplitude_positive,apex_mean_amplitude_negative,apex_std_amplitude,apex_total_amplitude_positive,apex_total_amplitude_negative,apex_net_amplitude,apex_amplitude_ratio_positive,apex_amplitude_ratio_negative,apex_maximum_speed_positive,apex_maximum_speed_negative,apex_mean_speed_positive,apex_mean_speed_negative,apex_maximum_acceleration_positive,apex_maximum_acceleration_negative,apex_mean_acceleration_positive,apex_mean_acceleration_negative,apex_net_amplitude_duration_ratio,apex_left_right_amplitude_difference,offset_duration_positive,offset_duration_negative,offset_duration_full,offset_duration_ratio_positive,offset_duration_ratio_negative,offset_maximum_amplitude,offset_mean_amplitude_full,offset_mean_amplitude_positive,offset_mean_amplitude_negative,offset_std_amplitude,offset_total_amplitude_positive,offset_total_amplitude_negative,offset_net_amplitude,offset_amplitude_ratio_positive,offset_amplitude_ratio_negative,offset_maximum_speed_positive,offset_maximum_speed_negative,offset_mean_speed_positive,offset_mean_speed_negative,offset_maximum_acceleration_positive,offset_maximum_acceleration_negative,offset_mean_acceleration_positive,offset_mean_acceleration_negative,offset_net_amplitude_duration_ratio,offset_left_right_amplitude_difference
1,1,38,1.48,0.0,1.48,1.0,0.0,0.03819734595471247,0.0039757070991985255,0.00483531944497118,0.0,0.007453533487488057,0.17890681946393366,0.0,0.17890681946393366,1.0,0.0,1.9098672977356235,0.0,0.24176597224855897,0.0,0.9261711687803431,0.0,0.0012682945865745547,0.0,0.24176597224855903,0.0023034916813289047,0.76,0.0,0.76,1.0,0.0,0.0040420772824468765,0.0005377138210147397,0.0010754276420294794,0.0,0.0009490839083373862,0.02043312519856011,0.0,0.02043312519856011,1.0,0.0,0.20210386412234382,0.0,0.053771382101473975,0.0,0.13451527023863874,0.0,0.0,0.0,0.053771382101473975,0.8012568307274699,0.0,2.16,2.16,0.0,1.0,0.0,-0.003761967348211983,0.0,0.0039012994722198344,0.004568534835449427,0.0,0.21067017149987105,-0.21067017149987105,0.0,1.0,0.0,0.998878279380816,0.0,0.1950649736109917,0.044789742417800094,0.6455869127709069,0.022394871208900047,-0.005851346073450042,-0.1950649736109917,0.006059479685144498
1,1,27,1.12,0.0,1.12,1.0,0.0,0.024219942752556123,0.004418864647861168,0.004418864647861168,0.0,0.005146737371379468,0.1237282101401127,0.0,0.1237282101401127,1.0,0.0,1.2109971376278061,0.0,0.22094323239305844,0.0,1.1711414406224974,0.0,-0.0035180907788824444,0.0,0.2209432323930584,0.5780788724013105,1.04,0.6,1.64,0.6341463414634146,0.36585365853658536,0.002617621649439794,-6.8449638822503175e-06,0.0007101327258973808,0.0012724228391077785,0.0008984857147943232,0.0184634508733319,0.019086342586616678,-0.0006228917132847789,0.4917057904200037,0.5082942095799964,0.1308810824719897,0.23989589482919516,0.03550663629486904,0.06362114195538893,0.23989589482919516,0.062203423511036915,0.008987602507016431,-0.053809407287879564,-0.0007596240405911938,0.23574217269851847,0.0,1.56,1.56,0.0,1.0,0.0,-0.004532613852555582,0.0,0.004648834720569828,0.004369352396345531,0.0,0.1813045541022233,-0.1813045541022233,0.0,1.0,0.0,0.7762266446628474,0.0,0.23244173602849144,0.3732717572560995,0.7655951015604734,0.3732717572560995,-0.014685571636920866,-0.23244173602849139,0.14355631658255455
1,1,14,1.48,0.0,1.48,1.0,0.0,0.03421638037695096,0.006066254258252156,0.006066254258252156,0.0,0.008505100503540529,0.22445140755532977,0.0,0.22445140755532977,1.0,0.0,1.710819018847548,0.0,0.30331271291260775,0.0,1.5698266149241247,0.0,-0.007093507349396437,0.0,0.3033127129126078,0.1306749473753718,0.32,0.88,1.2,0.26666666666666666,0.7333333333333333,0.004922149427502576,-0.00029316906869417564,0.002375926554217131,0.0013703562292779873,0.0018240873204175998,0.019007412433737048,0.030147837044115722,-0.011140424610378674,0.38668123212966227,0.6133187678703377,0.24610747137512878,0.2133411744628333,0.11879632771085655,0.06851781146389936,0.22912417141986996,0.16426694147563814,-0.005181994007128858,-0.009867573037795518,-0.018567374350631122,0.2611592230327081,0.0,1.32,1.32,0.0,1.0,0.0,-0.004715010198678788,0.0,0.0052865265863974295,0.006741403482377339,0.0,0.17445537735111516,-0.17445537735111516,0.0,1.0,0.0,1.6182985576727371,0.0,0.26432632931987143,0.17648682118264758,1.4955265573349419,0.048899892414998314,-0.009288637814422816,-0.26432632931987143,0.013795671574358308
0,0,54,2.6,0.16,2.76,0.9420289855072463,0.057971014492753624,0.01027612813649692,0.0015147044411644617,0.0018313403489399471,0.00022254406756713752,0.0021616394323437016,0.11903712268109656,0.0008901762702685501,0.11814694641082801,0.9925773674713583,0.007422632528641782,0.513806406824846,0.019964446029896443,0.09156701744699734,0.011127203378356876,0.46615858402030974,0.010463442750963114,-0.0018410425668547502,-0.008751952558623544,0.0856137292832087,0.43150053865591387,1.4,0.8,2.2,0.6363636363636364,0.36363636363636365,0.0015452978674661555,9.780706503467812e-05,0.000530396193835192,0.0005467457855763413,0.0006205331196253285,0.01856386678423172,0.010934915711526827,0.007628951072704893,0.6293095922484566,0.3706904077515434,0.07726489337330777,0.12515793597820957,0.0265198096917596,0.027337289278817067,0.12515793597820957,0.042222006485020946,0.00372545028431903,-0.011092583474255902,0.006935410066095357,0.18630946515878036,0.0,2.72,2.72,0.0,1.0,0.0,-0.0013063811926086793,0.0,0.0015177075620012598,0.0021093730186095808,0.0,0.10320411421608566,-0.10320411421608566,0.0,1.0,0.0,0.5980666499391274,0.0,0.07588537810006298,0.02905306629178983,0.5006250585541827,0.0063768524024005405,-0.00996641998863257,-0.07588537810006299,0.14807798381841075
0,1,13,1.52,0.0,1.52,1.0,0.0,0.020254898625879925,0.00414810736508614,0.0049122324060230605,0.0,0.0050926094583199745,0.1866648314288763,0.0,0.1866648314288763,1.0,0.0,1.0127449312939962,0.0,0.245611620301153,0.0,0.7670861632953996,0.0,-0.0016401442996073388,0.0,0.245611620301153,0.3140051436267883,0.28,0.76,1.04,0.2692307692307692,0.7307692307692307,0.001424987807823852,-0.0005269963159978674,0.0007716259262706375,0.0015601690536734927,0.0014558371119050928,0.005401381483894463,0.02964321201979636,-0.024241830535901898,0.15412880972140824,0.8458711902785917,0.0712493903911926,0.31459160932310604,0.038581296313531875,0.07800845268367464,0.09477416717828535,0.17024946845827227,0.012309488623209078,-0.03340201650139695,-0.04661890487673442,0.8106310609331336,0.0,1.76,1.76,0.0,1.0,0.0,-0.0037114429150321717,0.0,0.003795793890373812,0.003524963641439852,0.0,0.16701493117644772,-0.16701493117644772,0.0,1.0,0.0,0.7201172280277057,0.0,0.1897896945186906,0.1302551948249242,0.5702765861098136,0.1302551948249242,-0.003496364563583317,-0.1897896945186906,0.05176891030862698
0,0,42,1.64,0.0,1.64,1.0,0.0,0.02691541740787473,0.005856365585069114,0.005856365585069114,0.0,0.007003755752993551,0.24011098898783367,0.0,0.24011098898783367,1.0,0.0,1.3457708703937366,0.0,0.2928182792534557,0.0,1.1689180677861177,0.0,0.002905511535110511,0.0,0.2928182792534557,0.5837511287173492,0.16,0.04,0.2,0.8,0.2,0.002836832436175163,0.00026164081348301803,0.0010961655104343437,0.00046004983949210487,0.0007780010896277056,0.004384662041737375,0.00046004983949210487,0.00392461220224527,0.9050408257971877,0.09495917420281234,0.14184162180875814,0.023002491974605244,0.05480827552171719,0.023002491974605244,0.14184162180875814,-0.023002491974605244,0.0,-0.023002491974605244,0.0392461220224527,3.354680116413533,1.28,3.92,5.2,0.24615384615384617,0.7538461538461538,0.0024395602742098843,-0.0013144193177816244,0.0010280734839613129,0.002669462375313925,0.0034203272218079413,0.03289835148676201,0.26160731278076466,-0.22870896129400264,0.11170702461219015,0.8882929753878098,0.12197801371049422,1.0661506298940082,0.051403674198065644,0.13347311876569626,0.24518006416030524,0.9227232964999554,0.006260183473449044,-0.004491156828503157,-0.08796498511307795,0.27545739025767296
0,0,29,0.92,0.36,1.28,0.71875,0.28125,0.0016208325538497048,9.864072017680298e-05,0.0006447604060952326,0.0007380343961684114,0.0005096556668381262,0.01482948934019035,0.006642309565515703,0.008187179774674647,0.690649600683875,0.309350399316125,0.08104162769248524,0.08104162769248524,0.03223802030476163,0.03690171980842057,0.12538209639175735,-0.0035363552579159574,0.008028096219482488,-0.06187664242851492,0.012792468397929135,0.23162604827224875,0.84,0.72,1.56,0.5384615384615384,0.46153846153846156,0.0010200288024609927,3.230852981290081e-05,0.0004935288465774375,0.00045552412670343514,0.00044382491468774964,0.010364105778126187,0.008199434280661833,0.0021646714974643544,0.5583043829627634,0.44169561703723653,0.051001440123049635,0.04655519716467715,0.024676442328871874,0.02277620633517176,0.0931103943293543,0.038241465742466785,0.006462166765261688,-0.018594396607055395,0.002775219868544044,0.10706677920768726,0.96,1.8,2.76,0.34782608695652173,0.6521739130434783,0.0011966459791881157,-0.000164003774623032,0.00020712599624452452,0.0005478105969918318,0.0005040618339945582,0.004971023909868588,0.024651476864632427,-0.01968045295476384,0.16781243243810243,0.8321875675618976,0.05983229895940578,0.12931993584552326,0.010356299812226225,0.027390529849591585,0.05853462449074698,0.09263718565992174,0.0031355802508619877,-0.003805644497801373,-0.01426119779330713,0.1339584682971015
1,0,47,2.36,0.0,2.36,1.0,0.0,0.0137954895728295,0.001833821382667269,0.0018959848193678545,0.0,0.0027830441889984386,0.11186310434270341,0.0,0.11186310434270341,1.0,0.0,0.689774478641475,0.0,0.09479924096839273,0.0,0.46796066469858566,0.0,4.095984265854261e-05,0.0,0.09479924096839272,0.031156286464744342,0.36,0.92,1.28,0.28125,0.71875,0.0007398647205881792,-0.00014035745529195065,0.0003833751684280622,0.00043073128083836044,0.00043087087280355114,0.00345037651585256,0.00990681945928229,-0.00645644294342973,0.258315931148695,0.741684068851305,0.03699323602940896,0.07315295644014785,0.01916875842140311,0.021536564041918022,0.04315750057345413,0.0632383169232642,0.005692670984052986,-0.005445163549963726,-0.010088192099108953,0.16300405765097725,0.0,1.0,1.0,0.0,1.0,0.0,-0.002656236395742981,0.0,0.004674976056507647,0.004098908252344924,0.0,0.11687440141269118,-0.11687440141269118,0.0,1.0,0.0,0.7175135170062297,0.0,0.23374880282538235,0.1935299464037865,0.5774132363695061,0.022302334173352215,-0.016957930963230086,-0.23374880282538235,0.49393821472370236
0,1,23,1.68,0.0,1.68,1.0,0.0,0.026391121458632205,0.005046683504124054,0.005046683504124054,0.0,0.0066081418425341255,0.21196070717321025,0.0,0.21196070717321025,1.0,0.0,1.3195560729316103,0.0,0.2523341752062026,0.0,1.1894661416045615,0.0,-0.0007823096430600929,0.0,0.25233417520620266,0.04849759625611329,0.12,0.08,0.2,0.6,0.4,0.0009572625481671926,0.0,0.0006169173621753954,0.0009253760432630931,0.0006103962528415989,0.0018507520865261862,0.0018507520865261862,0.0,0.5,0.5,0.04786312740835963,0.08116350321663579,0.03084586810876977,0.046268802163154654,0.03330037580827616,-0.011374101109673518,0.0012637890121859465,-0.046268802163154654,0.0,0.5131419572171325,0.32,1.76,2.08,0.15384615384615385,0.8461538461538461,0.0031787193329952945,-0.002868991909125068,0.0007571190192127569,0.004832372036606977,0.004365714993589917,0.006056952153702055,0.21262436961070696,-0.2065674174570049,0.027697620010854723,0.9723023799891453,0.15893596664976473,0.9035390300156376,0.037855950960637846,0.2416186018303489,0.15893596664976473,0.7857827513760629,0.006887096425194084,-0.0023412274416745576,-0.19862251678558163,0.2401849953125548
1,1,23,1.6,0.0,1.6,1.0,0.0,0.020415463708942982,0.0038429023596521193,0.004611482831582543,0.0,0.0051804550542792266,0.18445931326330173,0.0,0.18445931326330173,1.0,0.0,1.0207731854471491,0.0,0.2305741415791272,0.0,0.804539853027908,0.0,-0.0011711060225815368,0.0,0.23057414157912715,0.04000252624089366,0.0,1.72,1.72,0.0,1.0,0.0,-0.0018995315706915187,0.0,0.0021645824875321956,0.002405005361445952,0.0,0.09307704696388441,-0.09307704696388441,0.0,1.0,0.0,0.5912921880698307,0.0,0.10822912437660977,0.210832247835524,0.4071852885393079,0.0770892451372814,-0.01424778090472399,-0.10822912437660978,0.3323561807921957,0.0,1.88,1.88,0.0,1.0,0.0,-0.0019899673591477892,0.0,0.0020746468212391846,0.0023477701120374803,0.0,0.09750840059824167,-0.09750840059824167,0.0,1.0,0.0,0.706375486934574,0.0,0.10373234106195925,0.10502653943567641,0.6243027037964421,0.10417160506891732,-0.0034003547146800534,-0.10373234106195922,0.10162096804207223
0,0,49,2.04,0.0,2.04,1.0,0.0,0.00974019220645328,0.002072584499230338,0.0021538623227295673,0.0,0.0022852719425759255,0.10984697845920793,0.0,0.10984697845920793,1.0,0.0,0.487009610322664,0.0,0.10769311613647835,0.0,0.4588648709816623,0.0,0.00749941334596677,0.0,0.10769311613647836,0.20685343257334107,1.24,0.24,1.48,0.8378378378378378,0.16216216216216217,0.004999671678419526,0.0006837064404902815,0.001432615507477516,0.0013624398976363472,0.0014566253347775315,0.044411080731803,0.008174639385818083,0.036236441345984916,0.8445464021880187,0.15545359781198134,0.2499835839209763,0.2153346460306793,0.07163077537387581,0.06812199488181736,0.23081584438032765,0.19516891312357232,0.004176716115732352,-0.054657772047930764,0.0489681639810607,0.5332247141164441,0.28,2.56,2.84,0.09859154929577464,0.9014084507042254,0.0050856241024117566,-0.0017010543722797214,0.0020636451898253965,0.0026975558273561228,0.0029267279151811722,0.014445516328777774,0.17264357295079186,-0.15819805662201408,0.07721196561704169,0.9227880343829583,0.2542812051205878,0.6639429135112229,0.10318225949126981,0.13487779136780614,0.257551077115048,0.5961967976100657,0.02608546856378894,-0.013206338902846348,-0.11140708212817893,0.01754358346647327
0,1,24,3.76,0.04,3.8,0.9894736842105263,0.010526315789473684,0.004777104657789799,0.0008455508160104721,0.000947498709396346,0.0002820430021569509,0.0010805322125937936,0.08906487868325652,0.0002820430021569509,0.08878283568109957,0.9968432823779871,0.0031567176220128963,0.23885523288948995,0.014102150107847544,0.047374935469817296,0.014102150107847544,0.1608677231494382,-0.02820430021569509,-0.000172423801994047,-0.02820430021569509,0.0467278082532103,0.036895843092119664,2.32,1.24,3.56,0.651685393258427,0.34831460674157305,0.0018293903057928773,-0.00012517482494941843,0.00034504043580034933,0.0010735766684212458,0.0009517009609231444,0.020012345276420263,0.033280876721058616,-0.013268531444638354,0.3755138932558249,0.6244861067441752,0.09146951528964387,0.276391062831538,0.017252021790017467,0.053678833421062284,0.07024403873918672,0.1672580058471873,0.0018464846664424323,-0.013323578327363807,-0.007454231148673233,0.008692202260231477,0.04,3.4,3.44,0.011627906976744186,0.9883720930232558,0.0007270665774431473,-0.0007548540921376286,0.0007270665774431473,0.0009499011805180208,0.0010162393424418862,0.0007270665774431473,0.08074160034403177,-0.08001453376658862,0.008924493365577515,0.9910755066344225,0.036353328872157364,0.3155664291940641,0.036353328872157364,0.04749505902590104,0.0975477074663944,0.1692386757989217,0.01471567645338147,-0.0029052076673575867,-0.046520077771272456,0.09891665929110946
1,0,27,1.08,0.0,1.08,1.0,0.0,0.030807885840436144,0.005026569974339834,0.006329754782502014,0.0,0.007337528333740523,0.17090337912755438,0.0,0.17090337912755438,1.0,0.0,1.5403942920218072,0.0,0.3164877391251007,0.0,1.4550744211132394,0.0,-0.0003701195681475126,0.0,0.3164877391251007,0.13026436083948653,0.0,1.12,1.12,0.0,1.0,0.0,-0.0011066167541437886,0.0,0.0013832709426797357,0.001517278991570762,0.0,0.0387315863950326,-0.0387315863950326,0.0,1.0,0.0,0.32702659112916477,0.0,0.06916354713398679,0.0,0.28660115810398845,0.0,-0.00013219163607041434,-0.06916354713398679,0.09863451222804796,0.0,1.36,1.36,0.0,1.0,0.0,-0.003649524409679515,0.0,0.003756863362905383,0.0044519622927772975,0.0,0.12773335433878302,-0.12773335433878302,0.0,1.0,0.0,0.8374134094736474,0.0,0.18784316814526913,0.025812526426882698,0.6445488782901965,0.025812526426882698,-0.0032623704812944684,-0.18784316814526913,0.4207909093342136
0,0,13,2.6,0.0,2.6,1.0,0.0,0.0065306930183200995,0.0012357842875575144,0.001273808419482361,0.0,0.0013733689605668897,0.08279754726635347,0.0,0.08279754726635347,1.0,0.0,0.326534650916005,0.0,0.06369042097411805,0.0,0.2886133638549393,0.0,-0.0019974903315545306,0.0,0.06369042097411805,0.03484244833196066,1.16,0.36,1.52,0.7631578947368421,0.23684210526315788,0.00227034466662579,0.00012137592210953204,0.0003704434102610607,0.0002900746795813462,0.00038421840859765547,0.010742858897570762,0.0026106721162321156,0.008132186781338646,0.8044957462162184,0.19550425378378156,0.11351723333128949,0.02631498050594261,0.01852217051305304,0.01450373397906731,0.11351723333128949,0.008033975192300868,0.0019136482076644206,-0.011472399680620724,0.010700245764919271,0.18186585978010364,0.48,1.44,1.92,0.25,0.75,0.0011498031956788113,-0.0002824759717649842,0.0004606458188317157,0.0006714212211797096,0.0007059066699787547,0.005527749825980588,0.024171163962469544,-0.018643414136488956,0.18612632991750433,0.8138736700824957,0.057490159783940564,0.2044502186688446,0.023032290941585782,0.033571061058985475,0.04753342871889332,0.14073895223608024,0.0024179796189409074,-0.005314523199055312,-0.019420223058842664,0.20269790044537572
0,0,43,1.84,0.0,1.84,1.0,0.0,0.014577010568650128,0.0030509540745551275,0.0031172791631324127,0.0,0.0033189388523214907,0.143394841504091,0.0,0.143394841504091,1.0,0.0,0.7288505284325064,0.0,0.15586395815662063,0.0,0.5963008279479931,0.0,0.0031275996531569513,0.0,0.15586395815662063,0.18269077223272087,1.44,1.12,2.56,0.5625,0.4375,0.0036089659209027625,2.96402680217783e-05,0.0005760680010126998,0.0006157463003531197,0.0006650804074922409,0.02073844803645719,0.017240896409887352,0.003497551626569839,0.5460454449327189,0.45395455506728116,0.18044829604513812,0.12197801797032559,0.02880340005063499,0.030787315017655987,0.18044829604513812,0.01727802436231607,0.009336585308521987,-0.03341367373478462,0.002732462208257687,0.06086139191515105,0.0,0.8,0.8,0.0,1.0,0.0,-0.0024702491460764954,0.0,0.005064010749456815,0.0068456667278477545,0.0,0.10128021498913631,-0.10128021498913631,0.0,1.0,0.0,1.8600201868905542,0.0,0.2532005374728407,0.14083680045343105,1.231288411076964,0.007544619921451014,-0.0006302345704279958,-0.25320053747284077,1.8555321576018433
0,0,14,2.16,0.04,2.2,0.9818181818181818,0.01818181818181818,0.017995834312268366,0.0033118605874136687,0.003745688742453206,0.00024369626023934554,0.003927213258516478,0.20226719209247312,0.00024369626023934554,0.20202349583223378,0.9987966263828002,0.0012033736171997856,0.8997917156134183,0.012184813011967277,0.18728443712266024,0.012184813011967277,0.8997917156134183,-0.024369626023934554,-0.005189710365687065,-0.024369626023934554,0.18365772348384887,0.1918194124537564,0.32,1.04,1.36,0.23529411764705882,0.7647058823529411,0.0006643700714276113,-0.0006527210985718161,0.00025086076102874555,0.0015834673847130358,0.0019814706168158457,0.0020068860882299644,0.04117015200253893,-0.039163265914308965,0.04648040201393597,0.953519597986064,0.033218503571380564,0.6870386718933419,0.012543038051437277,0.07917336923565178,0.033218503571380564,0.66841835722104,0.0022904415017534164,-0.003940436565085504,-0.05759303810927789,0.30269688106377235,0.0,1.24,1.24,0.0,1.0,0.0,-0.0011338793693002188,0.0,0.002194605230903649,0.001841361249819576,0.0,0.06803276215801313,-0.06803276215801313,0.0,1.0,0.0,0.3907908845432295,0.0,0.10973026154518245,0.12701491598325898,0.2595817462222705,0.018280474736893926,-0.018022615906314633,-0.10973026154518246,0.051824285549503565
0,0,24,1.56,0.0,1.56,1.0,0.0,0.027143746468976104,0.006836600432057605,0.006836600432057605,0.0,0.007151811239339882,0.2666274168502466,0.0,0.2666274168502466,1.0,0.0,1.3571873234488052,0.0,0.34183002160288023,0.0,1.3434771329044248,0.0,0.004141292854336439,0.0,0.34183002160288023,1.0858680811346084,0.12,0.12,0.24,0.5,0.5,0.0061613375203409815,0.0,0.002133531502374312,0.002133531502374312,0.0029302869378036557,0.006400594507122936,0.006400594507122936,0.0,0.5,0.5,0.3080668760170491,0.21151945706044395,0.1066765751187156,0.1066765751187156,0.3080668760170491,-0.011962849339097748,0.030118279408700155,-0.11066419156508152,0.0,0.4890142405494089,0.0,1.44,1.44,0.0,1.0,0.0,-0.0071903128919045085,0.0,0.007390043805568523,0.009111015224158914,0.0,0.2660415770004668,-0.2660415770004668,0.0,1.0,0.0,2.3348174214302633,0.0,0.3695021902784262,0.06896054920327299,1.7267486449019767,0.06896054920327299,-0.0027239256950542918,-0.3695021902784261,0.1286515286882985
0,0,10,1.32,0.0,1.32,1.0,0.0,0.017299121953908703,0.004640034022642923,0.004640034022642923,0.0,0.004262175771686887,0.15312112274721645,0.0,0.15312112274721645,1.0,0.0,0.8649560976954351,0.0,0.2320017011321461,0.0,0.8080129362132038,0.0,-0.00682597134015351,0.0,0.23200170113214613,0.11310270019136828,0.2,1.52,1.72,0.11627906976744186,0.8837209302325582,0.0013149086869480575,-0.0003707637016255501,0.0004730504930478663,0.0008525555867607603,0.0008324675850222352,0.0023652524652393314,0.03239711229690889,-0.03003185983166956,0.06804060890054262,0.9319593910994574,0.06574543434740288,0.21639466090775938,0.023652524652393314,0.04262777933803802,0.07951778171659818,0.17852799898367966,0.0067054404592724656,-0.00741127629709062,-0.034920767246127395,0.052569771823770754,0.0,4.2,4.2,0.0,1.0,0.0,-0.001529711266818757,0.0,0.0017628101265244722,0.0031901787741846896,0.0,0.18509506328506958,-0.18509506328506958,0.0,1.0,0.0,0.97314421725605,0.0,0.08814050632622361,0.05251961870110233,0.48129570859944404,0.009205662994408309,-0.0027902207299581134,-0.08814050632622361,0.02188998652490771
1,1,47,1.56,0.0,1.56,1.0,0.0,0.025261778769307353,0.003370624945235874,0.003370624945235874,0.0,0.004444688855389869,0.1314543728641991,0.0,0.1314543728641991,1.0,0.0,1.2630889384653676,0.0,0.16853124726179372,0.0,1.1526158493020855,0.0,0.0014112914076062253,0.0,0.16853124726179372,0.019372693480617133,0.96,0.56,1.52,0.631578947368421,0.3684210526315789,0.0016410120002005035,0.0001599089648949532,0.0007267231426684312,0.0005376428286110893,0.0006110173459288169,0.01744135542404235,0.007526999600555251,0.009914355823487098,0.6985384262143013,0.3014615737856987,0.08205060001002518,0.09009469616245158,0.03633615713342156,0.02688214143055447,0.06900132523203761,0.05098876279112097,0.0034414123557450662,-0.014492994442744893,0.013045205030904075,0.019376586876858642,0.08,2.04,2.12,0.03773584905660377,0.9622641509433962,0.0011627614323891367,-0.002140120682195919,0.0007005746579242245,0.0027970414576623352,0.003916360666356275,0.001401149315848449,0.1426491143407791,-0.14124796502493064,0.009726808408961798,0.9902731915910382,0.05813807161945683,0.9543644165378617,0.03502873289621122,0.13985207288311677,0.10084848834037707,0.904937151436247,0.0180121916363718,-0.005074597043756568,-0.1332527971933308,0.247386408716134
1,0,11,1.64,0.0,1.64,1.0,0.0,0.04844893906835945,0.006119832596909428,0.006269096806590145,0.0,0.010097544750212002,0.25703296907019596,0.0,0.25703296907019596,1.0,0.0,2.422446953417973,0.0,0.3134548403295073,0.0,1.67054371643961,0.0,-0.013829564309557786,0.0,0.31345484032950727,2.1281301789610674,1.28,1.4,2.68,0.47761194029850745,0.5223880597014925,0.002978631131993925,-1.7378670945500553e-05,0.0009182130114194428,0.0009060445220605498,0.0008457137138155898,0.02938281636542217,0.031711558272119245,-0.002328741906697074,0.4809414375667731,0.5190585624332269,0.14893155659969626,0.129787603125614,0.04591065057097214,0.04530222610302749,0.1775419583607052,0.08508141525843116,0.014758879693820429,-0.0413248631426972,-0.001737867094550055,0.5974123691273577,0.0,1.72,1.72,0.0,1.0,0.0,-0.004465201925359448,0.0,0.005295937167286787,0.007467181225151607,0.0,0.22772529819333187,-0.22772529819333187,0.0,1.0,0.0,1.8774679966597985,0.0,0.26479685836433947,0.2325077253541752,1.1381814955190195,0.04855029773151373,-0.010397527217277333,-0.26479685836433936,1.821977174948178
1,1,10,2.56,0.0,2.56,1.0,0.0,0.017749714361112723,0.0034755632491515094,0.0034755632491515094,0.0,0.004139175227758577,0.2224360479456966,0.0,0.2224360479456966,1.0,0.0,0.8874857180556361,0.0,0.1737781624575755,0.0,0.7873747725282765,0.0,-0.0013030327421400692,0.0,0.17377816245757546,0.47852878938608845,0.2,0.2,0.4,0.5,0.5,0.001116735158839366,0.00010179552717698437,0.0005675162060758022,0.00016033409736786463,0.0003382977521923837,0.0028375810303790105,0.0008016704868393232,0.0020359105435396874,0.7797155588047728,0.22028444119522714,0.055836757941968296,0.013400198781482464,0.028375810303790105,0.008016704868393232,0.041325308171258346,0.0066326859755216905,0.002009031721976275,-0.008305328577830062,0.010179552717698437,0.019092848223432667,0.0,1.56,1.56,0.0,1.0,0.0,-0.00413948537077175,0.0,0.004245626021304359,0.009181149843600115,0.0,0.16557941483087002,-0.16557941483087002,0.0,1.0,0.0,2.510221491685949,0.0,0.21228130106521795,0.056136644596549434,1.3800178850146727,0.056136644596549434,-0.0016842448258390184,-0.21228130106521798,0.34294838274816514
1,0,13,0.92,0.0,0.92,1.0,0.0,0.019941726393843617,0.0033367668612851054,0.004642458241787973,0.0,0.005118419292770078,0.10677653956112337,0.0,0.10677653956112337,1.0,0.0,0.9970863196921809,0.0,0.2321229120893986,0.0,0.9631567073268121,0.0,0.016382820131508585,0.0,0.23212291208939864,0.7767887250943611,0.16,0.4,0.56,0.2857142857142857,0.7142857142857143,0.0015165607505589485,-0.00024955147523876065,0.0007101555346420985,0.000907940901953741,0.0007872614735820852,0.002840622138568394,0.00907940901953741,-0.006238786880969016,0.23830660347198232,0.7616933965280177,0.07582803752794742,0.10999710951148378,0.03550777673210492,0.04539704509768705,0.05513669290323486,0.06225540879402636,0.0023902891637688534,-0.007587145773416126,-0.022281381717746487,1.2034573624334552,1.76,4.28,6.04,0.2913907284768212,0.7086092715231788,0.0037693589099329072,-0.00046948633721732397,0.0006770690579218793,0.0012305567637824486,0.0016210012205535552,0.029791038548562687,0.131669573724722,-0.1018785351761593,0.184509634449664,0.815490365550336,0.18846794549664536,0.6080188565327188,0.03385345289609396,0.06152783818912243,0.18846794549664536,0.5153095429363264,0.006275813778228319,-0.012186337045001562,-0.033734614296741496,0.05708551629845922
