class,gender,age,offset_duration_positive,offset_duration_negative,offset_duration_full,offset_duration_ratio_positive,offset_duration_ratio_negative,offset_maximum_amplitude,offset_mean_amplitude_full,offset_mean_amplitude_positive,offset_mean_amplitude_negative,offset_std_amplitude,offset_total_amplitude_positive,offset_total_amplitude_negative,offset_net_amplitude,offset_amplitude_ratio_positive,offset_amplitude_ratio_negative,offset_maximum_speed_positive,offset_maximum_speed_negative,offset_mean_speed_positive,offset_mean_speed_negative,offset_maximum_acceleration_positive,offset_maximum_acceleration_negative,offset_mean_acceleration_positive,offset_mean_acceleration_negative,offset_net_amplitude_duration_ratio,offset_left_right_amplitude_difference
1,0,24,1.28,1.08,2.36,0.5423728813559322,0.4576271186440678,0.014751002824576726,0.00015468492900538958,0.005463516149015367,0.00612580504070974,0.0068018733006064555,0.17483251676849174,0.16539673609916297,0.009435780669328764,0.5138667980336764,0.4861332019663236,0.7375501412288363,0.7367908382165265,0.27317580745076836,0.30629025203548704,1.473581676433053,0.046461034860258155,0.3952434211957937,-0.48851867240155605,0.007996424296041325,0.00195115758590805
1,1,47,1.08,1.08,2.16,0.5,0.5,0.03742936236301403,-0.0004400958834084867,0.007125451436051032,0.008021943050401652,0.012392791493381254,0.19238718877337785,0.21659246236084462,-0.02420527358746677,0.47040772869709,0.52959227130291,1.8714681181507014,2.2402431805628917,0.3562725718025516,0.40109715252008266,1.311963970368541,1.6439258045183616,0.33868095406295584,-0.3455356260624111,-0.022412290358765526,0.007128054508808231
1,1,28,1.08,0.96,2.04,0.5294117647058824,0.47058823529411764,0.018290509806231925,0.00010756868843996282,0.006340722374745968,0.006900247179969295,0.00836981937687456,0.17119950411814114,0.1656059323192631,0.005593571798878039,0.5083038621021748,0.4916961378978252,0.9145254903115962,1.1614843007939468,0.3170361187372985,0.3450123589984648,2.076009791105543,0.4806213688407619,0.4136619666645284,-0.47226065036927417,0.005483893920468666,0.02578713089078729
1,1,43,0.6,0.48,1.08,0.5555555555555556,0.4444444444444444,0.01651474399255906,0.0020426096305887487,0.007498454525587419,0.004777196488159589,0.007663485401035114,0.11247681788381128,0.05732635785791507,0.055150460025896214,0.6623952549326316,0.3376047450673683,0.825737199627953,0.5492434452525563,0.37492272627937084,0.23885982440797945,1.121027624049835,0.07271013009275545,0.4381392373805212,-0.5207239956207708,0.10213048152943743,0.04162518123333359
1,1,42,1.32,0.8,2.12,0.6226415094339622,0.37735849056603776,0.03731416825705186,0.002405491007632065,0.01139937167189023,0.012434412088393907,0.017270542428300503,0.37617926517237776,0.24868824176787813,0.12749102340449964,0.6020144446530561,0.397985555346944,1.8657084128525931,3.307986017706926,0.5699685835945115,0.6217206044196952,1.2808008135636386,2.0029765529697086,0.21788595046172127,-0.3457605206501272,0.12027455038160344,0.018223299892695426
0,1,24,1.6,1.24,2.84,0.5633802816901409,0.43661971830985913,0.031028527459042513,3.113587930416968e-05,0.007058289730285823,0.009034150645878338,0.010516767663310035,0.282331589211433,0.2800586700222285,0.0022729191892044698,0.5020207668535206,0.4979792331464794,1.5514263729521256,1.4017611482287313,0.35291448651429114,0.451707532293917,2.0226401376830876,1.1419695780866843,0.4377328261643288,-0.575237599760878,0.0016006473163411759,0.0005409128226098353
1,0,35,0.84,0.84,1.68,0.5,0.5,0.03488567940331251,0.00033802534333542253,0.011620127886045268,0.010879691419691487,0.013271664425900876,0.24402268560695056,0.2284735198135212,0.015549165793429354,0.5164542758386729,0.48354572416132713,1.7442839701656256,1.3698081108996902,0.5810063943022634,0.5439845709845743,1.784017482042232,1.3016846966812976,0.7080863612431348,-0.8341088044550518,0.01851091165884447,0.014638933163464197
1,1,39,1.8,1.88,3.68,0.4891304347826087,0.5108695652173914,0.02317585521028448,-2.294797531171984e-06,0.0072779043618143,0.006972747073447714,0.00908859533785631,0.3275056962816435,0.32771911245204255,-0.00021341617039905003,0.49983714278858615,0.5001628572114138,1.158792760514224,1.1912032946589892,0.36389521809071507,0.34863735367238574,2.3281612949907755,0.3224413859468464,0.5548814179978092,-0.5426846269068689,-0.00011598704912991849,0.010846990907700983
0,0,46,0.88,0.88,1.76,0.5,0.5,0.009613806269490072,0.00027791447806247365,0.005167896715221472,0.004599435282820958,0.005715115102428498,0.1136937277348724,0.10118757622206108,0.012506151512811314,0.5291001387336094,0.4708998612663906,0.4806903134745036,0.5248690521874849,0.25839483576107364,0.2299717641410479,0.95266927727473,0.35527537307773194,0.30635532981282404,-0.3451565230407737,0.014211535810012858,0.0002642058753525654
1,1,30,0.64,0.64,1.28,0.5,0.5,0.10715162837513015,-0.001509919015211845,0.021926931287056552,0.024946769317480244,0.03672104630588526,0.3508309005929049,0.3991483090796839,-0.04831740848677901,0.46778750139762376,0.5322124986023763,5.357581418756507,4.903281202844457,1.0963465643528276,1.2473384658740123,4.551467045402972,1.1259545565161524,0.8675552512068074,-0.9140244961582841,-0.0754959507605922,0.04931353943550648
1,0,36,1.24,1.48,2.72,0.45588235294117646,0.5441176470588235,0.02306353941657846,0.0001906529534336716,0.00946482216377351,0.007569291360449235,0.0104746939441755,0.2934094870769788,0.2800637803366217,0.013345706740357066,0.5116358577624264,0.4883641422375737,1.153176970828923,1.0027722979279188,0.4732411081886754,0.3784645680224619,1.9748789241576885,0.4441267670690307,0.5855544739097367,-0.5375388712195421,0.009813019662027255,0.0018225070853550426
0,1,31,0.92,1.16,2.08,0.4423076923076923,0.5576923076923077,0.02192223684616426,-0.00021304015603966825,0.00832490638733996,0.007006553637620718,0.008903425312564148,0.19147284690881908,0.20319005549100083,-0.011717208582181754,0.485155421866442,0.5148445781335579,1.096111842308213,0.9149240516024476,0.41624531936699805,0.3503276818810359,1.5372388248603333,0.6100849843045721,0.5201814600923357,-0.4675505293461191,-0.011266546713636302,0.0002849005173559682
0,1,66,2.12,2.0,4.12,0.5145631067961165,0.4854368932038835,0.015328543628891356,0.00033948948628482014,0.006132964741118062,0.005754065755758542,0.006984287055108596,0.3250471312792573,0.2877032877879271,0.037343843491330186,0.5304723116698804,0.46952768833011954,0.7664271814445678,0.7892681053974158,0.30664823705590316,0.2877032877879271,1.3094384420386322,0.5771480291729969,0.3998943069837433,-0.47842920360990904,0.018128079364723392,0.019288110024266454
1,0,25,1.52,1.6,3.12,0.48717948717948717,0.5128205128205128,0.012878626899895856,-0.00013281277206755177,0.0055000256759437935,0.005490649936281707,0.006525699242803814,0.20900097568586415,0.2196259974512683,-0.010625021765404141,0.4876057476182153,0.5123942523817847,0.6439313449947928,0.7406709090422638,0.2750012837971897,0.27453249681408537,1.1816340499938973,0.21533848467699263,0.4102480250546736,-0.3953360050702668,-0.006810911388079577,4.089446649996758e-05
1,1,66,0.68,0.44,1.12,0.6071428571428571,0.39285714285714285,0.013247952984546188,0.0009665627173875424,0.005826890839997089,0.006544853472099938,0.007468500512644381,0.09905714427995051,0.07199338819309932,0.027063756086851187,0.5791104116881813,0.4208895883118187,0.6623976492273094,0.8960390797132969,0.29134454199985443,0.32724267360499687,1.161661268274132,0.6811800094499033,0.29997913461856124,-0.41065806691988516,0.04832813586937712,0.07067170747340766
1,1,26,0.8,0.64,1.44,0.5555555555555556,0.4444444444444444,0.028133017799132812,0.00032233892993233055,0.006252421361502253,0.0070701179264093025,0.008995748993635729,0.12504842723004506,0.11312188682254884,0.011926540407496217,0.5250378399485641,0.4749621600514358,1.4066508899566406,1.0859876223474756,0.3126210680751127,0.35350589632046514,2.1059932125892487,0.5198101432710343,0.4768458510810629,-0.5814382900372668,0.016564639454855853,0.00436907524984272
1,1,38,2.04,1.56,3.6,0.5666666666666667,0.43333333333333335,0.043643732202994175,-9.023586777114275e-05,0.012229303618344116,0.016209657848872752,0.020702801728877018,0.6236944845355499,0.6321766561060373,-0.008482171570487473,0.49662299287880995,0.50337700712119,2.1821866101497087,4.1869767071993875,0.6114651809172058,0.8104828924436376,2.593733237466922,3.1829873440836876,0.33014759379337777,-0.4911135222710391,-0.004712317539159707,0.01161512241319179
1,1,10,0.84,0.64,1.48,0.5675675675675675,0.43243243243243246,0.006896162869010264,0.0003588024902124856,0.0032328992978597824,0.0033461741029097505,0.004014195784178202,0.06789088525505543,0.05353878564655601,0.014352099608499425,0.5590963456539721,0.44090365434602785,0.3448081434505132,0.5469409313198781,0.1616449648929891,0.1673087051454875,0.8498378179566057,0.4523683193381811,0.1526824183370711,-0.22187480673671184,0.0193947292006749,0.0062392179328862995
1,0,36,0.72,0.64,1.36,0.5294117647058824,0.47058823529411764,0.03183876432691981,-0.00029878500281637076,0.011127370215000163,0.013171883685535993,0.017212624748834705,0.20029266387000294,0.21075013896857592,-0.010457475098572977,0.48727933559916903,0.512720664400831,1.5919382163459905,2.4863170914681154,0.556368510750008,0.6585941842767997,2.801216269671246,1.7180525692810389,0.5480989044665144,-0.5546687307559767,-0.015378639850842613,0.014168999912322965
0,0,27,1.92,1.76,3.68,0.5217391304347826,0.4782608695652174,0.03980089953470685,0.0001797811151228012,0.01176105761069373,0.012450252763792696,0.015092506183213087,0.5645307653132992,0.5478111216068788,0.016719643706420317,0.5075155147455218,0.4924844852544782,1.9900449767353425,1.3803017588506286,0.5880528805346865,0.6225126381896348,2.913616399983379,1.2440906687251272,0.7745900602368541,-0.8508283747841409,0.009086762883924085,0.014775686997966893
1,1,38,1.08,1.04,2.12,0.5094339622641509,0.49056603773584906,0.036644971237852215,0.0009728067686671546,0.009070805031315233,0.007399237320672498,0.011443882500117788,0.2449117358455113,0.19238017033748497,0.05253156550802632,0.5600646441944926,0.43993535580550724,1.8322485618926108,1.8195371781411789,0.45354025156576167,0.3699618660336249,2.2747915542427632,0.507049939702446,0.5081675062160435,-0.5516849446885219,0.04955808066794935,0.0291299976362704
1,1,30,1.12,1.0,2.12,0.5283018867924528,0.4716981132075472,0.08156082502091092,0.00026183693836205537,0.012995052425169068,0.013999364406861796,0.023887151280423187,0.3638614679047339,0.3499841101715449,0.013877357733188989,0.5097201398729587,0.4902798601270413,4.078041251045546,4.421093909339925,0.6497526212584533,0.6999682203430898,2.9591405154302954,2.182178897818877,0.5444467923406493,-0.62320637330182,0.01309184691810282,0.035231208482612145
1,1,18,1.36,1.12,2.48,0.5483870967741935,0.45161290322580644,0.011410310114886718,0.0005031139122888221,0.004073680309043208,0.003796637147178016,0.004771816897180438,0.13850513050746907,0.10630584012098446,0.032199290386484614,0.5657635773099259,0.43423642269007406,0.5705155057443358,0.4892152189426194,0.20368401545216036,0.18983185735890085,0.8905098750377913,0.46908248891854853,0.228815684220345,-0.28508368192832545,0.025967169666519848,0.01443565204674822
0,1,14,3.24,2.84,6.08,0.5328947368421053,0.46710526315789475,0.013613181464338375,0.00047831828514395975,0.005095920619846541,0.004762703066550873,0.005996547610818438,0.4127695702075699,0.338151917725112,0.07461765248245789,0.5496840573092957,0.45031594269070435,0.6806590732169188,0.8351943405442943,0.25479603099232706,0.23813515332754365,1.3633491882044324,0.5313719486762472,0.29693380179180284,-0.35907527015108676,0.024545280421861146,7.818111000976033e-06
1,0,11,1.0,0.92,1.92,0.5208333333333334,0.4791666666666667,0.02226345456162271,0.0011689573643404055,0.008084943737453075,0.0062467706617089815,0.009656094726062093,0.20212359343632685,0.14367572521930658,0.05844786821702028,0.5845112541636122,0.4154887458363879,1.1131727280811354,1.4221513033220556,0.4042471868726537,0.31233853308544907,2.5353240314031913,0.46238554863140124,0.4380938923284504,-0.5237343995327945,0.06088319605939612,0.04241581993164382
1,0,42,1.0,0.68,1.68,0.5952380952380952,0.40476190476190477,0.013741423085599655,0.0003087294499866404,0.005088431686028081,0.00666576275890019,0.007183240495475783,0.12721079215070202,0.11331796690130322,0.013892825249398805,0.5288797591276705,0.4711202408723295,0.6870711542799828,0.8900540815155025,0.2544215843014041,0.33328813794500944,1.3096458240653586,0.1545472822839511,0.3510678640443999,-0.5563455585497838,0.016539077677855722,0.0017087942987232924
0,0,25,2.28,2.2,4.48,0.5089285714285714,0.49107142857142855,0.02963267320042197,0.0005582783630468408,0.007980402406415184,0.007113440068696828,0.010305951176779748,0.45488293716566575,0.39123920377832566,0.06364373338734008,0.537609069842053,0.4623909301579469,1.4816336600210984,2.0543669607017097,0.3990201203207592,0.3556720034348415,1.9705595046835243,0.9031305822614286,0.3710163053693435,-0.3878397835775733,0.028412380976491108,0.004948215428642306
1,1,24,1.12,1.16,2.28,0.49122807017543857,0.5087719298245614,0.014360860998628766,0.0005112390565071178,0.006410002430784537,0.005184118684174528,0.007391044466747817,0.17948006806196704,0.15033944184106132,0.029140626220905713,0.5441766259210583,0.45582337407894175,0.7180430499314383,0.8338880248334346,0.32050012153922686,0.2592059342087264,1.0837072443041245,0.4923168829840966,0.425780625470886,-0.39782757230112914,0.02556195282535589,0.0024936074338763334
0,1,27,1.32,1.16,2.48,0.532258064516129,0.46774193548387094,0.027469222217753025,0.0007929981063583922,0.008560014906537673,0.007990641831338142,0.010324446665542055,0.2824804919157432,0.2317286131088061,0.0507518788069371,0.5493494556115591,0.4506505443884409,1.3734611108876513,1.4121374469963823,0.42800074532688365,0.3995320915669071,2.41596496545938,0.4124670158806909,0.47106832659342973,-0.5719127399587719,0.04092893452172346,0.0016400401925609639
1,1,42,1.28,1.08,2.36,0.5423728813559322,0.4576271186440678,0.04223235824344859,0.0006692752783841719,0.010823402425770366,0.011365245785184651,0.014548288860347694,0.3463488776246517,0.3068616361999855,0.0394872414246662,0.5302255096855859,0.46977449031441415,2.1116179121724294,1.8055760240109477,0.5411701212885183,0.5682622892592325,3.917193936183377,1.585775389474652,0.540033135368712,-0.6747692997472634,0.03346376391920864,0.005386797682650058
0,0,36,1.68,1.6,3.28,0.5121951219512195,0.4878048780487805,0.024077559247969324,0.00042349060839457875,0.007065438655964159,0.00655055484155348,0.008783016939360462,0.29674842355049463,0.2620221936621391,0.03472622988835555,0.5310737794889642,0.4689262205110359,1.2038779623984661,0.8532503150451336,0.3532719327982079,0.327527742077674,2.0201473792056555,0.6849388846384378,0.43919561597848883,-0.46463873427477237,0.021174530419728995,0.003415974259518513
1,0,44,0.88,0.8,1.68,0.5238095238095238,0.47619047619047616,0.012890712350755507,0.0008659580226960706,0.006969198075639315,0.0057177123321370885,0.007280453138925551,0.15332235766406493,0.11435424664274177,0.038968111021323165,0.5727895348236308,0.427210465176369,0.6445356175377753,0.6845458653112729,0.34845990378196573,0.2858856166068544,1.0362824993098978,0.40358934946751746,0.3222712903036074,-0.38672405175519525,0.046390608358718055,0.0018393574590879044
0,1,16,3.2,3.04,6.24,0.5128205128205128,0.48717948717948717,0.019837779036067343,1.1533562862043764e-06,0.004122131493120862,0.004336551433550958,0.005349293844377694,0.329770519449669,0.3295779089498727,0.0001926104997962974,0.5001460612412953,0.4998539387587047,0.9918889518033671,0.7452816020681929,0.2061065746560431,0.21682757167754796,1.3718670475621044,0.20994980763724969,0.29953436263375044,-0.3484718962609589,6.173413455009532e-05,0.00020012526847050337
1,0,23,2.56,2.56,5.12,0.5,0.5,0.03494796030126812,-0.0002810530564225624,0.00836357362127109,0.00893446264212942,0.011431480019320142,0.5352687117613496,0.5718056090962829,-0.03653689733493326,0.4834984442116638,0.5165015557883362,1.747398015063406,1.6676190395767325,0.4181786810635545,0.44672313210647097,2.861178497993517,0.7358784977470904,0.5793534648796437,-0.6187990769677073,-0.014272225521458305,0.004406122082348418
0,0,9,3.76,3.68,7.44,0.5053763440860215,0.4946236559139785,0.03355824438297496,-6.65544038090049e-05,0.00962346580182061,0.009970120892335307,0.013878313353466565,0.9046057853711371,0.917251122094848,-0.012645336723710932,0.4965295472240739,0.5034704527759261,1.6779122191487479,2.9446027330034346,0.4811732900910305,0.49850604461676545,2.397723932312755,2.7118553760129043,0.5161404259294046,-0.5447160376461047,-0.003399284065513691,0.009930395494806928
1,0,46,1.28,1.08,2.36,0.5423728813559322,0.4576271186440678,0.04450082619559413,0.002251928582974262,0.011101800404405882,0.008236808390574326,0.013721264169138226,0.35525761294098823,0.2223938265455068,0.13286378639548144,0.6150034236161439,0.3849965763838561,2.2250413097797064,1.6978010925750984,0.5550900202202941,0.41184041952871636,1.667297191599049,0.7166245428693572,0.5389082663000857,-0.6116036221760065,0.11259642914871308,0.01586438122314833
0,1,10,2.32,2.0,4.32,0.5370370370370371,0.46296296296296297,0.018126965727177438,0.0006497910294776049,0.005801480541793736,0.005313172984219555,0.007027267924135903,0.3364858714240366,0.26565864921097776,0.07082722221305882,0.5588124775580166,0.44118752244198345,0.9063482863588719,0.7472369490795251,0.29007402708968677,0.26565864921097776,1.542661015543735,0.30652493607795234,0.34027661495188993,-0.4087350088736279,0.032790380654193894,0.024286215653187344
0,1,8,0.88,0.88,1.76,0.5,0.5,0.02825930847517423,0.0005445222632335637,0.01104939362847741,0.009910847078079958,0.014140600736575536,0.243086659826503,0.21803863571775906,0.025048024108743933,0.5271596725995913,0.4728403274004086,1.4129654237587115,2.4564679282398236,0.5524696814238704,0.4955423539039978,3.6517511069778292,0.3161216621164059,0.6346276351498954,-0.6680321832978905,0.028463663759936288,0.02376988638644185
0,1,43,2.56,2.44,5.0,0.512,0.488,0.0729404837648098,-0.0009044493052440353,0.009702218288652732,0.012077237402377235,0.018684893634654302,0.6209419704737748,0.7367114815450113,-0.11576951107123656,0.4573641156735944,0.5426358843264056,3.64702418824049,5.429263120695027,0.48511091443263654,0.6038618701188618,6.700484717982564,2.0347694967268737,0.611182985021419,-0.7525761822546373,-0.04630780442849463,0.0031408965572358055
0,0,46,1.76,1.84,3.6,0.4888888888888889,0.5111111111111111,0.021882027248080943,0.00048663577709138675,0.006848747714110663,0.005545967404286685,0.00805529249001252,0.3013448994208692,0.25511450059718743,0.04623039882368174,0.541539777045892,0.45846022295410804,1.0941013624040472,1.1009030751699491,0.34243738570553317,0.2772983702143342,2.061594142861843,0.3026975268306878,0.3886779204437292,-0.4124321964236097,0.025683554902045408,0.0008965132293209166
1,0,27,1.56,1.36,2.92,0.5342465753424658,0.4657534246575342,0.011184660224136972,-2.8814986772580126e-05,0.003835415760092951,0.004463857459951211,0.004953622152244646,0.1495812146436251,0.15177115363834118,-0.0021899389947160897,0.49636648119409,0.50363351880591,0.5592330112068487,0.5402385365501348,0.19177078800464759,0.22319287299756058,0.79281767887711,0.40741599321724165,0.2668834342566382,-0.3396460180507065,-0.0014999582155589654,0.0015690633912411923
1,1,14,1.4,1.12,2.52,0.5555555555555556,0.4444444444444444,0.018953635383804873,-0.0004189764202979832,0.005058511602311452,0.007280799892141849,0.00778819611346392,0.17704790608090085,0.20386239697997177,-0.026814490899070925,0.4648020929289674,0.5351979070710327,0.9476817691902437,0.9901711023137207,0.2529255801155727,0.3640399946070924,1.6309088614694558,0.3010850214780064,0.4123271656616204,-0.5028205001704582,-0.021281341983389625,0.01733427707893271
1,0,8,1.24,1.12,2.36,0.5254237288135594,0.4745762711864407,0.011067251345110607,-0.00034682808814437134,0.004179928032996915,0.005358593793693653,0.005908240246475414,0.12957776902290438,0.1500406262234223,-0.02046285720051791,0.463409315072974,0.5365906849270259,0.5533625672555303,0.7730082880726102,0.20899640164984584,0.26792968968468267,1.2519803119454707,0.04249043014827314,0.39771749470233486,-0.4413698299897224,-0.017341404407218566,0.01298686657870715
1,0,28,1.64,1.32,2.96,0.5540540540540541,0.44594594594594594,0.02103541901038393,-0.00018314531396388815,0.007188405072849752,0.009358387792789675,0.010956020798196122,0.2947246079868398,0.3088267971620592,-0.014102189175219382,0.48831732553771423,0.5116826744622857,1.0517709505191966,2.2066817810315595,0.35942025364248764,0.46791938963948376,1.6743584533709788,1.036701421553897,0.39041451542740907,-0.5373589988822325,-0.009528506199472556,0.01345250535224826
0,0,8,1.4,1.52,2.92,0.4794520547945205,0.5205479452054794,0.021772502493594525,0.0006676369840288059,0.006535081686374528,0.0047190190053941275,0.006989659743116062,0.2287278590231085,0.17932272220497686,0.049405136818131634,0.5605380056921374,0.4394619943078626,1.0886251246797263,0.6530060024627332,0.32675408431872643,0.23595095026970642,1.6914862932398953,0.2582299045805106,0.46752883316115984,-0.4464821697399803,0.03383913480693947,0.00947317402362083
0,1,42,2.44,2.28,4.72,0.5169491525423728,0.4830508474576271,0.018066731138795034,7.121054136410391e-05,0.00493185915438142,0.005124289681218979,0.0062767040735242086,0.30084340841726664,0.2920845118294818,0.008758896587784837,0.5073861394350765,0.49261386056492346,0.9033365569397517,0.9479155220814522,0.24659295771907097,0.25621448406094893,1.4964758363406925,0.6033010480123544,0.3523202301676219,-0.40257446039601197,0.003711396859230863,0.001030733378597425
0,0,13,2.72,2.0,4.72,0.576271186440678,0.423728813559322,0.10975887183508795,3.1014111201334814e-05,0.010273904363253976,0.013898076067142202,0.022726678793526862,0.6986254967012704,0.6949038033571101,0.0037216933441602817,0.5013353480777205,0.49866465192227954,5.487943591754398,6.303851956089135,0.5136952181626988,0.6949038033571102,10.638172666659859,1.6500395461091217,0.7190315307266314,-1.015194679724346,0.0015769887051526618,3.010774304068221e-17
1,0,54,0.72,0.92,1.64,0.43902439024390244,0.5609756097560976,0.02279140409173161,-0.00016991178176609993,0.006741024738219229,0.005578470797406793,0.008277463703021936,0.12133844528794611,0.12830482834035623,-0.006966383052410111,0.48604732474630485,0.5139526752536951,1.1395702045865805,1.14463921597439,0.33705123691096145,0.2789235398703395,1.5065209059239617,0.1933316785592075,0.49711319123237124,-0.3790354839384776,-0.008495589088305012,0.030741851537832175
1,1,44,1.56,1.4,2.96,0.527027027027027,0.47297297297297297,0.011419873829095928,0.0001382544251454872,0.004906026303251801,0.00517045554116882,0.006143143399383335,0.19133502582682024,0.1809659439409087,0.01036908188591154,0.5139256713357214,0.48607432866427847,0.5709936914547964,0.7946449067963921,0.2453013151625901,0.258522777058441,1.3502158931484889,0.6004464529261483,0.32660996439847095,-0.36962353935076353,0.007006136409399691,0.0004218857010999801
1,1,12,0.92,0.8,1.72,0.5348837209302325,0.46511627906976744,0.016159021721123823,0.0007868100260480471,0.005561553687559747,0.004664804683388006,0.006789950705978531,0.1279157348138742,0.09329609366776012,0.03461964114611407,0.5782499773717759,0.4217500226282242,0.8079510860561911,0.7989775922069884,0.2780776843779873,0.2332402341694003,1.238097481951822,0.18131667406782043,0.38224018539355953,-0.4556224390471103,0.04025539668152799,0.047163483104520953
0,0,10,2.96,2.8,5.76,0.5138888888888888,0.4861111111111111,0.013279074512297123,4.1097508981946416e-05,0.0045087279759057144,0.00468065191293798,0.005601047648796191,0.33364587021702297,0.3276456339056586,0.006000236311364371,0.5045367559343777,0.4954632440656222,0.6639537256148562,0.6448863532214549,0.22543639879528565,0.23403259564689902,1.2995773005152644,0.3114277513503072,0.3265529385070381,-0.3560463887665419,0.0020834153858904064,0.00011222991796624695
0,1,13,0.68,0.92,1.6,0.425,0.575,0.015292342162405131,-0.0009176811458511497,0.005975195975024182,0.006052315589361228,0.007376331860516188,0.10157833157541109,0.13920325855530824,-0.03762492697989715,0.42186917828835935,0.5781308217116408,0.7646171081202566,1.012437823995023,0.2987597987512091,0.30261577946806134,1.5010994938835591,0.6148060097630234,0.402121510988326,-0.3154994357557472,-0.047031158724871444,0.0046774830026098165
0,0,24,1.64,1.48,3.12,0.5256410256410257,0.47435897435897434,0.01817026059275048,0.00021311886623822155,0.006274322151985336,0.0064860697315162925,0.0076645440819100965,0.2572472082313988,0.23998458006610282,0.017262628165295973,0.5173587334635246,0.4826412665364755,0.9085130296375241,0.8782099112889213,0.31371610759926677,0.3243034865758146,1.4759353003658577,0.5718933466036691,0.4105449840037066,-0.48868396091739424,0.011065787285446138,0.008124685179745428
1,1,22,0.68,0.84,1.52,0.4473684210526316,0.5526315789473685,0.012083980242464765,-0.00010000258987387271,0.004446486961007742,0.003785256159152983,0.005008141880630163,0.07559027833713161,0.07949037934221265,-0.003900101005081036,0.4874255723974773,0.5125744276025227,0.6041990121232382,0.47973187815965185,0.2223243480503871,0.1892628079576492,0.8809478587060562,0.3408187989737327,0.26366706880092894,-0.22665525340063952,-0.005131711848790837,0.030392708343352743
0,0,47,1.96,1.6,3.56,0.550561797752809,0.449438202247191,0.06477623923554071,0.00018057114198161129,0.011472549463911795,0.013647588023833323,0.017125046070619307,0.5621549237316779,0.5459035209533329,0.016251402778344914,0.5073332786985639,0.4926667213014361,3.2388119617770355,2.8803051055460984,0.5736274731955898,0.6823794011916663,3.278498594523295,1.6243751398005934,0.5186921419811038,-0.6389907579631402,0.009130001560867929,0.015244838605866671
1,0,30,0.6,0.6,1.2,0.5,0.5,0.00863773707773606,0.0005015065338216562,0.004344315768683745,0.003274435163197545,0.004623304200594159,0.06516473653025617,0.049116527447963174,0.016048209082293,0.5702136488679002,0.42978635113209984,0.43188685388680303,0.5861900993827968,0.21721578843418726,0.16372175815987722,1.0180769532696,0.16394763617865807,0.22765510181358964,-0.27166603404824186,0.026747015137154998,0.03790516231942889
1,0,8,0.92,1.0,1.92,0.4791666666666667,0.5208333333333334,0.05382451760987217,0.0004685842509797498,0.012681654012499046,0.010748696559578814,0.01643025177145425,0.29167804228747807,0.26871741398947036,0.022960628298007713,0.5204860942757721,0.479513905724228,2.6912258804936084,2.560316646910081,0.6340827006249523,0.5374348279789407,5.251542527403689,0.732265053728888,0.9193771689289845,-0.8582382906467365,0.023917321143758035,0.040070644288056324
1,0,46,1.16,1.36,2.52,0.4603174603174603,0.5396825396825397,0.020994409449521384,2.6325995356802595e-05,0.006213921879430908,0.0052513293175299345,0.007564237725898072,0.18020373450349633,0.17854519679601777,0.0016585377074785634,0.5023115576978456,0.49768844230215437,1.0497204724760691,0.8731045456038131,0.3106960939715454,0.2625664658764967,1.9228250180798823,0.34692450980422646,0.44823627291991136,-0.38975570750780064,0.0013162997678401297,0.015847143037992752
1,1,38,1.2,1.04,2.24,0.5357142857142857,0.4642857142857143,0.01615478847289764,0.0006141003879601381,0.004884621686431389,0.004313424187198997,0.0062360298431559024,0.14653865059294166,0.11214902886717393,0.03438962172576773,0.5664693846215236,0.4335306153784762,0.807739423644882,0.6668810318824964,0.2442310843215694,0.21567120935994988,1.2008443118760468,0.44667189635483195,0.29309358628359744,-0.3341179085197896,0.030705019398006905,0.0018374346080587411
1,1,27,0.76,0.76,1.52,0.5,0.5,0.03830149605118001,0.0011006037415232496,0.012771980049366825,0.010570772566320325,0.015818376387460618,0.2426676209379697,0.2008446787600862,0.041822942177883515,0.5471496982229768,0.45285030177702323,1.9150748025590005,2.201441609433794,0.6385990024683413,0.5285386283160163,2.642370811598395,1.230436204223584,0.5503776954347523,-0.5261231152830219,0.05503018707616252,0.053507799430866004
1,0,49,0.72,0.52,1.24,0.5806451612903226,0.41935483870967744,0.025488703989756806,0.001601169801578762,0.008870519485551842,0.008464083606999349,0.010582192999924312,0.15966935073993316,0.11003308689099153,0.049636263848941625,0.5920204212556405,0.4079795787443594,1.2744351994878402,0.7983238435555151,0.44352597427759216,0.42320418034996743,1.7086788379520033,0.6108636309891557,0.42351626214156635,-0.6220791439585869,0.0800584900789381,0.033408672503812874
0,1,10,2.08,1.6,3.68,0.5652173913043478,0.43478260869565216,0.026747689430010935,0.0006395386384575972,0.006099843094315355,0.006330949426465965,0.007403169509557264,0.31719184090439845,0.2532379770586386,0.06395386384575985,0.556057609395433,0.4439423906045669,1.3373844715005467,0.9098166489486124,0.3049921547157676,0.3165474713232983,2.247201120449159,0.6078992225727414,0.3228137645694074,-0.49220739414296305,0.03475753469878253,0.0017654351708693754
0,0,9,1.4,1.28,2.68,0.5223880597014925,0.47761194029850745,0.021497198948156764,0.00037961920965956926,0.007515471293013102,0.007413355906206495,0.009181057237742525,0.26304149525545856,0.23722738899860782,0.02581410625685074,0.5258002317047374,0.4741997682952626,1.0748599474078382,1.1609258830958813,0.37577356465065503,0.37066779531032473,1.7413575259650427,0.6544013316520048,0.39321934619857096,-0.4176873398078047,0.01926425840063488,0.003608847612515518
