class,gender,age,onset_duration_positive,onset_duration_negative,onset_duration_full,onset_duration_ratio_positive,onset_duration_ratio_negative,onset_maximum_amplitude,onset_mean_amplitude_full,onset_mean_amplitude_positive,onset_mean_amplitude_negative,onset_std_amplitude,onset_total_amplitude_positive,onset_total_amplitude_negative,onset_net_amplitude,onset_amplitude_ratio_positive,onset_amplitude_ratio_negative,onset_maximum_speed_positive,onset_maximum_speed_negative,onset_mean_speed_positive,onset_mean_speed_negative,onset_maximum_acceleration_positive,onset_maximum_acceleration_negative,onset_mean_acceleration_positive,onset_mean_acceleration_negative,onset_net_amplitude_duration_ratio,onset_left_right_amplitude_difference
1,0,9,0.32,0.36,0.68,0.47058823529411764,0.5294117647058824,0.043945192505326976,-0.003325684216949755,0.015808856077766584,0.020334164478919836,0.026679431298864235,0.12647084862213268,0.18300748031027853,-0.05653663168814585,0.40865817344436217,0.5913418265556377,2.1972596252663488,3.207944429350778,0.7904428038883293,1.016708223945992,1.9055794724984378,1.711229780712885,0.5501513312814661,-0.5978022697864954,-0.1662842108474878,0.06561581351697159
0,1,47,1.04,1.04,2.08,0.5,0.5,0.018804900815143938,-0.0009131862032121395,0.005804798516485224,0.007771661108019063,0.008338355338746677,0.15092476142861583,0.20206318880849564,-0.05113842737987981,0.4275634942417598,0.5724365057582401,0.940245040757197,1.1616968770373854,0.2902399258242612,0.3885830554009531,1.6909908644246312,1.113322622852267,0.4335141713281318,-0.5196482936712223,-0.04917156478834597,0.0208161081481815
0,1,23,1.28,1.36,2.64,0.48484848484848486,0.5151515151515151,0.03059870022845876,0.00028986276260473245,0.005969417939230915,0.005038550182301985,0.007764058293421563,0.19102137405538927,0.17131070619826747,0.019710667857121805,0.5271997277239749,0.4728002722760251,1.529935011422938,1.1402433343185234,0.2984708969615457,0.2519275091150992,1.1052485978984492,0.895369293940157,0.3289486301749359,-0.3357952012039826,0.014932324134183187,0.02611411966885771
0,0,36,0.56,0.68,1.24,0.45161290322580644,0.5483870967741935,0.015741882682328137,-0.0014606274924831078,0.004520298582868275,0.006557934553652848,0.0065924882022122865,0.06328418016015586,0.11148488741209842,-0.04820070725194256,0.3621017210839811,0.6378982789160189,0.7870941341164068,0.6877913276097686,0.22601492914341373,0.32789672768264244,1.191585119223848,0.4286926886361314,0.3838078716048594,-0.36400613142274185,-0.07774307621281058,0.034905511680482226
1,1,39,0.36,0.32,0.68,0.5294117647058824,0.47058823529411764,0.019211237565414707,-0.0022203724879476822,0.008433362809669002,0.014205824697766451,0.014723861191222853,0.07590026528702101,0.11364659758213161,-0.037746332295110596,0.4004300790745149,0.5995699209254851,0.9605618782707354,1.5827008252051231,0.4216681404834501,0.7102912348883226,1.4947339734926721,1.3102202370111602,0.5775790602227308,-0.613314209115464,-0.11101862439738411,0.061828328288143865
0,1,12,0.56,0.52,1.08,0.5185185185185185,0.48148148148148145,0.014371199426115588,-0.0007497190534754769,0.004778442525952308,0.006876135920584355,0.006903149655119514,0.0668981953633323,0.08938976696759661,-0.022491571604264307,0.42804445310816724,0.5719555468918328,0.7185599713057794,0.6828452372250743,0.23892212629761536,0.34380679602921776,1.3480866805502116,0.2159177450770114,0.307552097634169,-0.4196435157331486,-0.04165105852641538,0.00016720755309736264
0,1,11,0.44,0.6,1.04,0.4230769230769231,0.5769230769230769,0.012974683556025851,-0.0008939353829645851,0.005085237001742778,0.005397853182811929,0.006102315772209064,0.055937607019170554,0.08096779774217894,-0.025030190723008383,0.40858581965174984,0.5914141803482502,0.6487341778012925,0.7126585436342634,0.25426185008713886,0.26989265914059646,1.0188881491346697,0.2293305974881532,0.43208120446147463,-0.3963485608713288,-0.04813498215963151,0.0016767762509433126
0,0,9,0.24,0.44,0.68,0.35294117647058826,0.6470588235294118,0.005430260888539068,-0.0006286194538216577,0.002559382536851807,0.002424676853627335,0.0032817504483179717,0.015356295221110844,0.026671445389900683,-0.01131515016878984,0.3653847434541223,0.6346152565458777,0.2715130444269534,0.36737829260755084,0.12796912684259035,0.12123384268136674,0.4739698741889106,0.08454972178148085,0.23152296874711692,-0.18159068736008493,-0.03327985343761717,0.0036872202529006325
0,0,15,1.32,1.4,2.72,0.4852941176470588,0.5147058823529411,0.034978476924288904,-9.384226280576383e-05,0.008104735063741172,0.00783733549395084,0.010407241385108509,0.26745625710345866,0.2743067422882794,-0.0068504851848207315,0.49367759962150226,0.5063224003784976,1.7489238462144452,1.5622154682941578,0.40523675318705854,0.391866774697542,2.5878025033409107,0.31657057524757526,0.4553015523477047,-0.4910001844351894,-0.005037121459427009,0.0005245418767382205
0,1,35,0.68,0.72,1.4,0.4857142857142857,0.5142857142857142,0.01781439181195521,-0.00036795904385944337,0.004831526478653812,0.005319468597773012,0.006246385164289471,0.0821359501371148,0.09575043475991421,-0.013614484622799405,0.46173264010429954,0.5382673598957004,0.8907195905977605,0.5842004542576634,0.24157632393269063,0.2659734298886506,1.469595293079369,0.1499047890294966,0.3319197500482747,-0.362649364033861,-0.019449263746856293,0.015273629897842917
1,0,8,0.32,0.32,0.64,0.5,0.5,0.014166056226207202,-0.0015887462507472028,0.007344601100407126,0.010522093601901532,0.010522483098872033,0.05875680880325701,0.08417674881521225,-0.025419940011955244,0.41107777475248897,0.588922225247511,0.7083028113103601,1.1265278753852137,0.3672300550203563,0.5261046800950766,1.0838407465482203,0.7587435973173253,0.6497837557965057,-0.576793816498964,-0.07943731253736014,0.056080979650796836
1,1,38,0.36,0.44,0.8,0.45,0.55,0.01943530690948883,0.0004944246726772781,0.007942751613624078,0.005599661006279195,0.008456287926835743,0.0714847645226167,0.061596271069071146,0.00988849345354556,0.5371521509792158,0.4628478490207842,0.9717653454744415,0.5731002180916017,0.3971375806812039,0.27998305031395976,1.0024465380521776,0.5520077406770199,0.4658663852406233,-0.4049064805213254,0.0247212336338639,0.04551910734377866
0,1,48,1.72,1.88,3.6,0.4777777777777778,0.5222222222222223,0.026223427801260524,-0.00034646622677564034,0.00747549719966549,0.007539588747431958,0.009515632367513991,0.32144637958561617,0.35436067112930203,-0.03291429154368586,0.4756481591092704,0.5243518408907296,1.3111713900630262,1.3302329115615976,0.3737748599832745,0.3769794373715978,2.54183988447371,0.678648244257897,0.5251774983596211,-0.5135770344262574,-0.018285717524269923,0.0005541735680098883
0,0,11,0.68,0.52,1.2,0.5666666666666667,0.43333333333333335,0.008841960032596796,-0.00017617134288681007,0.004201572787756177,0.005941568592855365,0.00587175352331237,0.07142673739185501,0.07724039170711974,-0.005813654315264732,0.4804474117765659,0.5195525882234341,0.4420980016298398,0.716224365901126,0.21007863938780885,0.2970784296427682,1.0390433572139048,0.07492128154445166,0.26237574838567157,-0.38672275924330907,-0.009689423858774554,0.0032383576638119155
1,0,30,0.84,0.76,1.6,0.525,0.475,0.01932187349033475,3.9320882600803535e-05,0.007584436542003533,0.008300017477791688,0.00953392313175368,0.1592731673820742,0.15770033207804207,0.0015728353040321275,0.5024810201905066,0.49751897980949344,0.9660936745167374,0.878050422498379,0.3792218271001767,0.41500087388958434,1.423841526820238,0.33381829962980325,0.38149323363719273,-0.4525321474709384,0.0019660441300401593,0.05207972893961479
0,1,12,0.68,0.56,1.24,0.5483870967741935,0.45161290322580644,0.0124798120899135,0.0001645708333548995,0.0050960875541845654,0.0058236994705096945,0.006333881891853848,0.0866334884211376,0.08153179258713572,0.005101695834001885,0.5151686953555856,0.48483130464441443,0.623990604495675,0.5723901584233165,0.25480437770922826,0.29118497352548467,1.1963807629189915,0.17376540163143162,0.3612122882068766,-0.44894641128488433,0.008228541667744975,0.024582798361268338
1,0,44,0.12,0.28,0.4,0.3,0.7,0.011090771470983363,-0.010049490305524187,0.006208185942455914,0.0170170658403728,0.015504100366608705,0.018624557827367744,0.1191194608826096,-0.10049490305524186,0.13521137252850235,0.8647886274714977,0.5545385735491681,1.7226623258565683,0.3104092971227957,0.8508532920186401,1.0911199487040641,0.6121110659758331,0.6204295890095838,-0.5351691702305345,-0.5024745152762093,0.03891794317079844
0,0,50,1.0,1.08,2.08,0.4807692307692308,0.5192307692307693,0.02092701890736537,-0.00032759686002818467,0.008031078193083113,0.00807924401513228,0.010535246798479439,0.2007769548270778,0.21813958840857156,-0.017362633581493758,0.4792767391717365,0.5207232608282635,1.0463509453682684,1.457998473889008,0.40155390965415555,0.40396220075661404,2.102917738365606,0.40791851767727066,0.6400853881868849,-0.6074683238035663,-0.016694839982205535,0.0030247444037372682
1,1,56,0.64,0.64,1.28,0.5,0.5,0.02410877333045025,-0.002583130173341673,0.008203519877007223,0.013369780223690569,0.013266205626740983,0.13125631803211557,0.2139164835790491,-0.08266016554693353,0.38026263199026644,0.6197373680097334,1.2054386665225125,1.7439637397136485,0.41017599385036113,0.6684890111845285,2.035009397170874,0.3192410678130433,0.8769045757599929,-0.9017139067611958,-0.12915650866708364,0.032202542697984504
0,1,14,0.92,1.04,1.96,0.46938775510204084,0.5306122448979592,0.014033893751778465,-0.00016589631456943385,0.005344939018614015,0.005060007914835881,0.006186761252502604,0.12293359742812235,0.1315602057857329,-0.00862660835761056,0.48305143730678285,0.516948562693217,0.7016946875889232,0.6202339508942084,0.2672469509307008,0.25300039574179406,1.1986712286696302,0.12678523584893492,0.4577978560460306,-0.45337105282967605,-0.008802661589398532,0.02201162172687514
1,0,41,0.4,0.44,0.84,0.47619047619047616,0.5238095238095238,0.010834179853343673,-4.2718768808202376e-05,0.005013086475718747,0.0046427888791789025,0.006340512293394332,0.05013086475718748,0.05107067767096793,-0.0009398129137804523,0.4953567263342471,0.5046432736657529,0.5417089926671836,0.8173467845451865,0.2506543237859374,0.2321394439589451,1.1794213123897543,-0.031528636743169414,0.3646960537905958,-0.34597578187807926,-0.0022376497947153625,0.05050504322894291
1,1,23,1.4,1.56,2.96,0.47297297297297297,0.527027027027027,0.014748430551318664,-0.00045406172351668663,0.005494207558952159,0.005803894713514796,0.007218746575679996,0.19229726456332555,0.22635189382707704,-0.034054629263751496,0.4593279616341727,0.5406720383658272,0.7374215275659333,0.8004473458211425,0.27471037794760794,0.2901947356757398,1.4959985589853577,0.5759912273005637,0.4169725422194413,-0.38064424975650146,-0.02300988463766993,0.0012840960774187565
1,1,11,0.84,1.0,1.84,0.45652173913043476,0.5434782608695652,0.023612956188117498,-0.0005890340688958074,0.005899248791716928,0.006062753034566337,0.007821434075833076,0.1238842246260555,0.15156882586415843,-0.02768460123810293,0.4497471507597508,0.5502528492402491,1.180647809405875,0.9380600181043065,0.29496243958584645,0.30313765172831686,1.4667361225932334,0.3845643763481247,0.4585378253106644,-0.40112968755436723,-0.030091957867503183,0.014808032439173714
0,1,51,0.88,0.84,1.72,0.5116279069767442,0.4883720930232558,0.017514558504744315,0.000213948887043236,0.005627791555983707,0.005396567560310618,0.006306891695141441,0.12381141423164155,0.11332791876652298,0.010483495465118564,0.522104083984245,0.47789591601575493,0.8757279252372158,0.7278899172953296,0.28138957779918533,0.26982837801553095,1.3256367619479958,0.5760462301063307,0.3093794646796744,-0.38249593784881,0.012190111005951819,0.026289866659954864
0,0,11,0.4,0.68,1.08,0.37037037037037035,0.6296296296296297,0.023314187602255593,-0.0017332501927916273,0.008557263483466197,0.007990405319154067,0.009842615246970764,0.08557263483466196,0.13583689042561914,-0.05026425559095718,0.3864903044892303,0.6135096955107697,1.1657093801127796,1.0889204464868545,0.42786317417330977,0.39952026595770335,2.254629826599634,0.2529464657240785,0.6494672996604415,-0.49874920413197593,-0.09308195479806886,0.030105804765786313
0,0,44,3.12,2.44,5.56,0.5611510791366906,0.43884892086330934,0.016269811786976507,8.782710961084488e-05,0.005587845185167019,0.006940663522594878,0.007486308435267691,0.43585192444302756,0.42338047487828734,0.012471449564740222,0.5072573203562802,0.49274267964371976,0.8134905893488253,1.2164693567537368,0.27939225925835093,0.34703317612974394,1.3671362820798976,0.5192467232607342,0.3293957558456755,-0.440872522338194,0.004486132936956914,0.0012457615951514632
1,0,25,0.56,0.32,0.88,0.6363636363636364,0.36363636363636365,0.012734604374429692,0.0016082467044219511,0.0047846153884306625,0.00374936765454055,0.0051402481420034325,0.06698461543802928,0.0299949412363244,0.036989674201704875,0.6907086166928562,0.30929138330714384,0.6367302187214846,0.4112168313210443,0.23923076942153318,0.1874683827270275,0.8917107316119388,0.2396724494475283,0.17831509825228978,-0.32197974057286033,0.08406744136751108,0.0
1,0,15,0.76,0.92,1.68,0.4523809523809524,0.5476190476190477,0.04933919532254414,-0.0006521541020881092,0.01038595627395884,0.009770593108387762,0.015219246181366214,0.19733316920521796,0.2247236414929185,-0.027390472287700557,0.4675512021208789,0.532448797879121,2.466959766127207,1.9481466763720208,0.519297813697942,0.4885296554193881,4.4145003892201355,1.8986764547953956,0.6157621445270485,-0.46552316617963674,-0.03260770510440542,0.020911264378940336
1,0,13,0.92,0.84,1.76,0.5227272727272727,0.4772727272727273,0.01796345835943733,-0.0001975550868361834,0.004156771386113756,0.0049853940892895625,0.0057193143949145885,0.09560574188061638,0.10469327587508082,-0.009087533994464436,0.47731508098170405,0.522684919018296,0.8981729179718665,0.5044332580255773,0.20783856930568778,0.24926970446447816,1.2674665424122282,0.38293293253110205,0.2711443808367281,-0.32533286729679045,-0.010326743175527769,0.0007484746552522656
0,0,31,0.72,0.76,1.48,0.4864864864864865,0.5135135135135135,0.010039529562141172,-0.0007864727951673632,0.0042555395118954245,0.005604509338446181,0.006004389385769375,0.07659971121411764,0.10648567743047745,-0.029885966216359805,0.41838243773135175,0.5816175622686482,0.5019764781070586,0.8038113153641203,0.21277697559477124,0.2802254669223091,1.2119018788499691,0.20644098022821117,0.3332135206596741,-0.3402523704427469,-0.04038644083291865,0.03292905224345525
0,1,9,0.76,0.8,1.56,0.48717948717948717,0.5128205128205128,0.01776606602532832,-2.676246175373138e-05,0.007843926414559643,0.007503916894251438,0.009607582206593175,0.1490346018766332,0.15007833788502875,-0.0010437360083955516,0.4982552810834141,0.5017447189165858,0.888303301266416,0.8503619179743183,0.3921963207279821,0.37519584471257184,1.6307600063550072,0.38427577038824057,0.6642876922476101,-0.6375644644333559,-0.0013381230876866046,0.001420131747113264
1,0,41,1.0,0.96,1.96,0.5102040816326531,0.4897959183673469,0.016980577390284163,-3.373639393640864e-05,0.007011040680878499,0.007372045846868604,0.009287118499507889,0.17527601702196247,0.1769291003248465,-0.001653083302884023,0.4976532378130437,0.5023467621869564,0.8490288695142081,1.3273558345178849,0.35055203404392493,0.36860229234343017,1.7400341910938464,0.6220187796083729,0.5193447478471633,-0.5643324094611193,-0.0016868196968204316,0.02109958587816529
1,0,24,0.32,0.4,0.72,0.4444444444444444,0.5555555555555556,0.01221077694441039,-2.4289954889935105e-05,0.005361795160168218,0.004335587042425451,0.006205521357071699,0.042894361281345744,0.04335587042425451,-0.000461509142908767,0.4973245918661178,0.5026754081338821,0.6105388472205195,0.47662171794831676,0.2680897580084109,0.21677935212127256,1.0871605651688363,0.22755179128405578,0.2955682009821192,-0.30369566637420115,-0.0012819698414132416,0.0
0,1,9,0.12,0.12,0.24,0.5,0.5,0.009407342810141023,-0.0003508617503952168,0.005566219745461158,0.006267943246251591,0.0068484011981814665,0.016698659236383473,0.018803829738754774,-0.0021051705023713008,0.47035178992879184,0.5296482100712082,0.47036714050705114,0.3497964847438653,0.27831098727305786,0.3133971623125796,0.5386493259603553,0.021651549420671767,0.4049411911252951,-0.24110318299907715,-0.01754308751976084,0.041310160601380964
0,1,23,1.44,1.72,3.16,0.45569620253164556,0.5443037974683544,0.015461559407088044,-0.0007032827154968233,0.004686170274277092,0.005297159952923453,0.0061087727327092415,0.16870212987397532,0.22777787797570848,-0.05907574810173316,0.4254997138164273,0.5745002861835726,0.7730779703544022,0.8497967089734743,0.23430851371385464,0.2648579976461727,1.3694508883325962,0.09685581462762771,0.4249190420938083,-0.3972430625347038,-0.03738971398843871,0.026359962045633036
0,0,28,1.0,1.36,2.36,0.423728813559322,0.576271186440678,0.02127597932748565,-0.00014216368944034395,0.007521018308857344,0.005781037620231007,0.008717189215862222,0.18802545772143361,0.19655527908785425,-0.008529821366420637,0.48891023320982074,0.5110897667901794,1.0637989663742826,1.2184047307986585,0.37605091544286723,0.2890518810115503,2.282203697172941,0.45978996522891413,0.5512355467842466,-0.43871840704114023,-0.007228662174932743,0.03378182016676048
1,0,11,0.4,0.44,0.84,0.47619047619047616,0.5238095238095238,0.010974951167456823,-0.0018172923214370593,0.003732619182361785,0.007193083201515474,0.00630364203013244,0.03732619182361785,0.07912391521667021,-0.04179772339305236,0.3205337699750174,0.6794662300249826,0.5487475583728412,0.7440017360718254,0.18663095911808925,0.35965416007577367,1.2927492944446666,0.33237385508996375,0.26520054109423746,-0.30457408012637355,-0.09951838903107706,0.03508672225008313
1,1,10,0.76,0.92,1.68,0.4523809523809524,0.5476190476190477,0.014199328175474563,6.053442739484754e-05,0.004929999870326034,0.003951539733740507,0.005172944800600279,0.09366999753619465,0.09088541387603166,0.002784583660162987,0.5075440314614869,0.4924559685385131,0.7099664087737281,0.40073415917361715,0.24649999351630167,0.19757698668702536,0.8621300724332273,0.1632343764197658,0.2876794300203251,-0.29107560765121265,0.0033149805478130795,0.0044932768133435445
1,0,9,0.84,0.76,1.6,0.525,0.475,0.01222541459726248,-0.00011321010516970528,0.004708787231893019,0.005442786109291664,0.006426284511441604,0.0988845318697534,0.10341293607654162,-0.004528404206788211,0.48880756083415144,0.5111924391658486,0.6112707298631239,0.8076169538557207,0.23543936159465095,0.2721393054645832,1.2903295695542605,0.21859569468406642,0.3658101244361249,-0.4064542616683381,-0.005660505258485264,0.0019034204288827183
0,0,28,0.84,1.0,1.84,0.45652173913043476,0.5434782608695652,0.01569064923522434,-0.0005337050936680361,0.006150640077395438,0.006148555037361354,0.007574510423656471,0.1291634416253042,0.15371387593403385,-0.024550434308729663,0.45660586271011316,0.5433941372898868,0.784532461761217,0.9084409253748273,0.3075320038697719,0.3074277518680677,1.3897307368576306,0.6276783332209296,0.5688426958102077,-0.4537521770663996,-0.02668525468340181,0.003249744382854573
0,1,27,0.76,1.08,1.84,0.41304347826086957,0.5869565217391305,0.010351290545115605,-0.0010852461867148458,0.005374576989584754,0.005671241984359559,0.006479679023377983,0.10211696280211033,0.15312353357770808,-0.051006570775597754,0.40008135170741904,0.5999186482925811,0.5175645272557803,0.7340317450227368,0.26872884947923764,0.28356209921797787,1.0586455346246235,0.7109915769426878,0.41880818582745166,-0.2947458467503466,-0.05544192475608452,0.022643360408528167
0,1,23,1.84,1.96,3.8,0.4842105263157895,0.5157894736842106,0.01926987001551897,-0.0008593332470683531,0.006043855302330644,0.007357415012770848,0.008505113377080134,0.2780173439072096,0.3605133356257715,-0.08249599171856187,0.4354017008400449,0.5645982991599552,0.9634935007759484,1.2903644696834102,0.30219276511653215,0.3678707506385424,1.7584370608484514,0.731738137763454,0.35573418817262104,-0.34293281270337056,-0.0434189430097694,0.009626331651733488
1,0,31,1.0,1.16,2.16,0.46296296296296297,0.5370370370370371,0.013005436101953496,-0.00021086866144554622,0.00595145321474472,0.005523215106437155,0.0069237130546466056,0.148786330368618,0.1601732380866775,-0.011386907718059502,0.4815721717650782,0.5184278282349218,0.6502718050976748,0.6654557371761411,0.297572660737236,0.2761607553218578,1.2351137141851203,0.4183152063799208,0.48527733308713966,-0.4294258655234764,-0.010543433072277317,0.032179674591885005
1,0,42,0.8,0.64,1.44,0.5555555555555556,0.4444444444444444,0.027029003771664548,-0.0007807396879998949,0.009005495520041991,0.013062329928552247,0.0155020075095794,0.18010991040083987,0.2089972788568359,-0.028887368455996015,0.4628799348180816,0.5371200651819185,1.3514501885832273,2.617674125482454,0.4502747760020996,0.6531164964276124,2.3317388979891036,2.373852735946178,0.328487848103304,-0.4663341893529408,-0.04012134507777224,0.0022797461693041653
0,0,8,1.76,2.16,3.92,0.4489795918367347,0.5510204081632653,0.0144051901229105,-0.00020318770249026644,0.005598170383993865,0.004930220217403262,0.006209010966299094,0.24631949689573007,0.2662318917397761,-0.019912394844046055,0.4805752210553404,0.5194247789446597,0.720259506145525,0.5869076390651471,0.27990851919969323,0.24651101087016314,1.0113213457554047,0.4141898698049831,0.4137832332346529,-0.3352001344880311,-0.010159385124513294,0.0
0,1,11,0.76,1.08,1.84,0.41304347826086957,0.5869565217391305,0.008988159955915037,-0.001034791648212476,0.004066492882434447,0.004662910082675588,0.005399301777883048,0.0772633647662545,0.12589857223224088,-0.048635207465986374,0.3803043321388825,0.6196956678611175,0.44940799779575186,0.6182175929664677,0.20332464412172238,0.23314550413377938,0.917783252733255,0.516197597104999,0.22423043857019592,-0.1715010973233643,-0.052864355941289534,0.023880365008546255
0,0,55,0.52,0.68,1.2,0.43333333333333335,0.5666666666666667,0.030194906021617646,-0.002157365878804469,0.01203106919191175,0.01300734563876393,0.014706987795593644,0.15640389949485276,0.22112487585898682,-0.06472097636413407,0.4142833863412475,0.5857166136587526,1.5097453010808823,1.3740364227498747,0.6015534595955875,0.6503672819381966,2.285940187995732,0.7468836892381618,0.8803813386962406,-0.679837756423749,-0.10786829394022344,0.032743362010446
0,0,24,0.68,0.88,1.56,0.4358974358974359,0.5641025641025641,0.06530266310544044,-0.0008860117622896907,0.00778221740118029,0.007584188843152858,0.014026472532528334,0.13229769582006493,0.16685215454936286,-0.03455445872929794,0.44224556909083235,0.5577544309091678,3.2651331552720224,1.9185139621569522,0.38911087005901446,0.3792094421576429,3.4665228525768397,1.7986403286112924,0.5622589091325582,-0.4639120615217077,-0.044300588114484535,0.024362163561002823
0,0,10,1.32,1.2,2.52,0.5238095238095238,0.47619047619047616,0.01744524992640653,-0.00021879440223924483,0.0058033246375303665,0.006857711639468434,0.007486089933114426,0.1915097130385021,0.205731349184053,-0.014221636145550914,0.482099488826783,0.5179005111732171,0.8722624963203265,0.8063887394759578,0.2901662318765183,0.34288558197342167,1.109203901784224,0.3867972568362854,0.3803494372678923,-0.44630031929797204,-0.011287012813929298,0.0006602314094015202
1,0,8,1.24,1.24,2.48,0.5,0.5,0.030582033955722232,-0.0005300258620085435,0.011408240964108805,0.012468292688125888,0.014020651164743922,0.35365546988737295,0.38651707333190266,-0.03286160344452971,0.4778013898613404,0.5221986101386595,1.5291016977861116,1.157332355440739,0.5704120482054402,0.6234146344062945,2.6864340532268507,0.6878216279422158,0.9258933776261686,-0.9252662472878772,-0.026501293100427183,0.017133189488686276
1,0,55,0.24,0.52,0.76,0.3157894736842105,0.6842105263157895,0.026319980861512104,-0.0034880475962962435,0.013718631227813518,0.011429591668962288,0.013999447030840958,0.0823117873668811,0.14858469169650973,-0.06627290432962862,0.3564878412211866,0.6435121587788134,1.3159990430756052,1.074706377096267,0.6859315613906758,0.5714795834481143,2.0534818018438776,0.5612963293546991,1.0546082266709706,-0.47856816484912174,-0.17440237981481216,0.05238881393502958
0,0,55,1.6,1.88,3.48,0.45977011494252873,0.5402298850574713,0.014210216535070569,-0.0006394294143367393,0.005656525150406456,0.005997688618373501,0.00691370582753628,0.22626100601625826,0.28189136506355456,-0.055630359047296296,0.44526212784456465,0.5547378721554354,0.7105108267535285,0.8174507267028792,0.2828262575203228,0.29988443091867506,1.4343908548780955,0.421611616712781,0.47481668393508275,-0.3875051276663371,-0.031971470716836946,0.001131962167824794
1,0,27,1.08,1.12,2.2,0.4909090909090909,0.509090909090909,0.019763191038131206,6.913300267681879e-05,0.005254864753382155,0.004926455971026411,0.006578345022862876,0.1418813483413182,0.13794076718873952,0.0039405811525786705,0.5070412253604655,0.4929587746395345,0.9881595519065602,0.9343543817911428,0.26274323766910773,0.24632279855132053,1.275924310698083,0.879426489037785,0.3240177915576759,-0.3269431406145616,0.0035823465023442458,0.003009546556298885
0,1,11,1.12,1.2,2.32,0.4827586206896552,0.5172413793103449,0.010731778438794415,-0.0005392821680286923,0.004479427714303903,0.005277339608341983,0.0056739728664380665,0.12542397600050928,0.1583201882502595,-0.03289621224975023,0.44203191396620756,0.5579680860337926,0.5365889219397207,0.5973030019472386,0.22397138571519512,0.26386698041709916,0.7708030807757144,0.25714198200795096,0.32243932710138873,-0.31917859925589714,-0.028358803663577785,0.005747336775433005
0,0,55,1.04,1.4,2.44,0.4262295081967213,0.5737704918032787,0.04598641308699185,-0.0005050887761566855,0.010357809493366565,0.0086179636714731,0.013719697690781123,0.26930304682753065,0.30162872850155853,-0.032325681674027884,0.4716904163764618,0.5283095836235381,2.2993206543495925,1.9880413283026366,0.5178904746683283,0.4308981835736551,3.480876221970955,0.9248274312519275,0.7935999014237736,-0.6778630715966322,-0.026496460388547444,0.00019171669561875138
0,1,40,0.64,0.8,1.44,0.4444444444444444,0.5555555555555556,0.03956136666363634,-0.0038445534099023995,0.012173493964111848,0.016658991309113795,0.021535068938891976,0.19477590342578957,0.33317982618227593,-0.13840392275648636,0.36892468914085635,0.6310753108591437,1.978068333181817,4.103731220233026,0.6086746982055924,0.8329495654556899,4.129206513248506,1.2487726755661204,0.744450378874543,-0.7369362593360493,-0.19222767049511993,0.05194220314871383
0,1,12,2.48,2.56,5.04,0.49206349206349204,0.5079365079365079,0.0202169040203094,5.048285867079151e-05,0.007397388315797681,0.007062887829587228,0.009138258255153723,0.45863807557945624,0.45202482109358266,0.0066132544858735764,0.503631011272137,0.49636898872786295,1.01084520101547,1.2539596810054814,0.36986941578988414,0.3531443914793614,1.9626577441539812,1.0424454560963525,0.451982828867457,-0.4602051547818166,0.002624307335664118,0.016173239209502623
0,0,46,2.44,2.72,5.16,0.4728682170542636,0.5271317829457365,0.050071899144430276,-0.00021880657660906095,0.007835767072445656,0.00747319263222405,0.010709544134992382,0.4779817914191853,0.5081770989912355,-0.030195307572050245,0.484690444985248,0.515309555014752,2.5035949572215137,2.0332351431638225,0.39178835362228287,0.3736596316112026,3.6600855997280064,1.0716967642271258,0.5283073324028541,-0.5479317466885069,-0.011703607586065987,0.0011002719154546566
1,0,9,0.6,0.52,1.12,0.5357142857142857,0.4642857142857143,0.02680635556843647,0.0004699104065862547,0.012271976683196652,0.013147858374118051,0.014911818609181757,0.18407965024794978,0.17092215886353465,0.013157491384415132,0.5185315835676251,0.4814684164323749,1.3403177784218234,1.2075394372129302,0.6135988341598325,0.6573929187059024,2.3928632295233747,0.2861807097838758,0.8830943862377908,-0.9444550852988762,0.023495520329312736,0.0356673858592979
1,0,40,0.92,1.08,2.0,0.46,0.54,0.016725103814776404,2.392887601877447e-05,0.004093840369058746,0.0034430327662004602,0.004874172343462702,0.09415832848835115,0.09296188468741243,0.0011964438009387235,0.5031969924056652,0.4968030075943348,0.8362551907388203,0.4169185276467327,0.2046920184529373,0.172151638310023,1.1786184068069014,0.277296349562961,0.31639181506088065,-0.2707591959992089,0.0011964438009387235,0.02204402383447281
1,1,20,0.28,0.52,0.8,0.35,0.65,0.009218798318638005,-0.0022951957075923748,0.002845795073304208,0.005063421512690535,0.005887774575887381,0.019920565513129457,0.06582447966497695,-0.0459039141518475,0.23232322604473765,0.7676767739552623,0.46093991593190026,0.9757213720059443,0.1422897536652104,0.25317107563452673,0.8363142590413111,0.9439823992535179,0.22367654429231001,-0.09654116853342329,-0.11475978537961876,0.0
1,1,42,0.8,0.4,1.2,0.6666666666666666,0.3333333333333333,0.028049432823527773,-0.00027079871460922075,0.011631344178815003,0.024075084501457667,0.024021862333984782,0.23262688357630004,0.24075084501457666,-0.008123961438276622,0.4914191554147894,0.5085808445852106,1.4024716411763887,4.158177778986258,0.58156720894075,1.2037542250728832,2.27868611895639,2.572658140682252,0.3940729527700426,-0.6937038491520933,-0.013539935730461037,0.018604769736264733
